Montreuil;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;102.034619733;97.504529889;102.066090793;930480702;93048;1;200054781;48.8681128731, 2.44952038202;"{""type"": ""Polygon"", ""coordinates"": [[[2.451445564044902, 48.86639743737836], [2.451270640904322, 48.86643890425846], [2.448945275427155, 48.867063150696055], [2.447506572976073, 48.86775620008013], [2.44744007369134, 48.86785661848572], [2.447405622980331, 48.867891533452635], [2.447261328355368, 48.868000585888], [2.447199614406503, 48.86803537488506], [2.446896868442267, 48.868174272286055], [2.446824372946703, 48.86819731992681], [2.446701507481524, 48.86821383935173], [2.445851257019857, 48.86830433586775], [2.444748540973421, 48.86841973609035], [2.444926403645679, 48.86887112707717], [2.444948983478953, 48.86892699044393], [2.445313935638595, 48.869860390971255], [2.445765738088055, 48.86980762458332], [2.445996414940113, 48.86978081318836], [2.446788081440942, 48.86968914556551], [2.44730093834346, 48.869663635529946], [2.447336065315797, 48.869822080205125], [2.451118921744328, 48.86893565806934], [2.452544610357999, 48.86818225123414], [2.4533119697534, 48.8678053406728], [2.454162902803503, 48.86738743693239], [2.454089849542934, 48.86733404306606], [2.453745202127545, 48.86705097911221], [2.453564146877088, 48.86689726585575], [2.453322497933998, 48.866672228143045], [2.453229462324454, 48.8665746750528], [2.452999316086522, 48.8662930310772], [2.452917337697048, 48.86618113888412], [2.452417116617051, 48.86617525399066], [2.451522153784041, 48.866373506349845], [2.451445564044902, 48.86639743737836]]]}";93048;93;11;930480702;Paul Signac Murs à Peches 2;Montreuil;SEINE-SAINT-DENIS;Paul Signac Murs à Peches 2;ILE-DE-FRANCE;11;Iris d'habitat;128.043523282;120.837152725;133.147761406;109.112814751;82.477936162;80.785521472;114.754842868;110.916869187;115.815640561;66.126507109;74.979034267;74.749929957;121.733287105;108.050747204;115.693681428;82.335952362;86.958312574;88.438500158
Aubervilliers;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;115.229382631;120.931619370;125.123083037;930010401;93001;1;200054781;48.9169134327, 2.39151896594;"{""type"": ""Polygon"", ""coordinates"": [[[2.391956884919871, 48.91459414094371], [2.391938927553241, 48.9146129351037], [2.391926511687043, 48.914624562986894], [2.391916887587022, 48.9146308092385], [2.39189079654072, 48.91464506560569], [2.391867486750276, 48.91465483958482], [2.391862008273615, 48.914656610375296], [2.39182915842298, 48.91466543661927], [2.391794975723072, 48.914671558187514], [2.391726526216247, 48.91469099526816], [2.391647445542366, 48.91468609722371], [2.391522134154393, 48.91466747482741], [2.391409228330601, 48.914638123718404], [2.391311341154337, 48.91460794950899], [2.391059123240957, 48.914590480372254], [2.39062414889588, 48.91526544151845], [2.390514361827595, 48.91543574996742], [2.390014763914178, 48.916209752210634], [2.390133258090751, 48.91873153711514], [2.390156864628809, 48.91892950256447], [2.390877312426701, 48.91881625890312], [2.393254179171792, 48.9183642821935], [2.393438769441744, 48.91833194286785], [2.393424294932026, 48.91828600544481], [2.392458559312467, 48.91533321260384], [2.392334716687949, 48.915071787637544], [2.392290763345452, 48.914979836116615], [2.392161831533725, 48.914803818558795], [2.392047509420823, 48.91466204837181], [2.391956884919871, 48.91459414094371]]]}";93001;93;11;930010401;La Frette;Aubervilliers;SEINE-SAINT-DENIS;La Frette;ILE-DE-FRANCE;11;Iris d'habitat;122.044451611;125.276215082;136.725290298;77.794018700;58.804184667;57.597546012;111.331426934;107.607949339;112.360578453;129.080973463;154.312576024;153.664896579;107.294307308;103.118871610;110.349375536;123.164457954;138.744367129;139.896790537
Le Blanc-Mesnil;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;101.254656674;107.139287807;110.764294006;930070107;93007;1;200054781;48.9481293749, 2.45041680515;"{""type"": ""Polygon"", ""coordinates"": [[[2.453071604714852, 48.94886355774872], [2.453081341279365, 48.94884651610329], [2.45335403810819, 48.94836215580989], [2.453376392590427, 48.94831369732439], [2.453450499396102, 48.94814767079864], [2.453460462496456, 48.94810904773398], [2.45345387249023, 48.94808653601175], [2.454173683655106, 48.94636771759653], [2.454311546707788, 48.9461102551304], [2.454152205456855, 48.94607265968067], [2.454148119302809, 48.94607174180612], [2.452851649207186, 48.945761878538654], [2.452410416791577, 48.94565644787981], [2.451350920220859, 48.94540340513125], [2.450869596335473, 48.94625101069066], [2.450797779755971, 48.94632891808905], [2.450700223496502, 48.94638782285581], [2.450561634822557, 48.946453733635394], [2.449105032393377, 48.947084630224836], [2.447295216770259, 48.947802908498815], [2.445337832461028, 48.94839907543295], [2.445289895002718, 48.94841324191341], [2.445721152668582, 48.94868681534309], [2.447802226650758, 48.94981510668186], [2.448429454572678, 48.95015162171085], [2.448923011145268, 48.95034723353315], [2.449127845563242, 48.95034457783298], [2.449776481406226, 48.95033676528823], [2.451169295622208, 48.95032426488654], [2.451217090906311, 48.950323584410825], [2.4512960519953, 48.95021603396479], [2.453021547066549, 48.94894965895421], [2.453071604714852, 48.94886355774872]]]}";93007;93;11;930070107;Iris5;Le Blanc-Mesnil;SEINE-SAINT-DENIS;Iris5;ILE-DE-FRANCE;11;Iris d'habitat;104.097398938;107.601981089;117.346341019;92.781672285;70.133291504;68.694184049;119.524783401;115.527279144;120.629674588;93.513343241;120.985597007;120.284611681;100.325490054;95.112417894;101.128955362;102.183823295;119.166157720;120.399632650
Aulnay-sous-Bois;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;87.808423630;90.684840944;93.310834066;930050801;93005;1;200054781;48.9511957207, 2.50880410609;"{""type"": ""Polygon"", ""coordinates"": [[[2.515881492812145, 48.94939533359577], [2.515831454211232, 48.94934387362033], [2.515789624185774, 48.949290648252074], [2.515746521061823, 48.949227525846624], [2.515717104389318, 48.949160861662556], [2.514015397419559, 48.94833744551579], [2.51367811544465, 48.948196692081794], [2.513039145381831, 48.94878041739721], [2.512507842102491, 48.949237780995034], [2.511519669113802, 48.95007456823878], [2.510479473233324, 48.95005234026259], [2.510247472490838, 48.950040601611235], [2.510132845936603, 48.95003383846918], [2.509188528456293, 48.94997961759998], [2.508755947318114, 48.94995446507175], [2.508241490839124, 48.949924478863004], [2.507104891195308, 48.94984607189553], [2.507061278232849, 48.94983779922633], [2.507020532271569, 48.94981515014333], [2.506039352346756, 48.949042692049304], [2.505287236993227, 48.948449224807355], [2.504513461865316, 48.947838127290225], [2.502908024170366, 48.94867858714419], [2.503505635892689, 48.94900659671662], [2.50430592713924, 48.95009968103167], [2.504491307687859, 48.95102322242167], [2.502729229792263, 48.95238460115303], [2.502567901285439, 48.952406413415886], [2.502571421103018, 48.95246667842717], [2.50647170527826, 48.953694998002355], [2.508110751211416, 48.95393104440905], [2.508213020868528, 48.953945852065175], [2.508252507215383, 48.95395770437664], [2.508673195584688, 48.9540889222067], [2.50882957267739, 48.95415790652316], [2.50899138638301, 48.9542296106673], [2.509005125462311, 48.95422067435229], [2.509113545183844, 48.95416266652991], [2.509303872550954, 48.95410679236742], [2.509405082882878, 48.95408922138051], [2.509495225646778, 48.954086892416164], [2.509688868539079, 48.954113762935854], [2.509823637725588, 48.954157478363406], [2.509977199807565, 48.95409066172789], [2.510379450504769, 48.95386029649351], [2.51044808491598, 48.95382190865604], [2.510449458788318, 48.95382101500759], [2.510757501101631, 48.953589364506605], [2.512986774994512, 48.95189434493712], [2.513660803445155, 48.951362021470885], [2.515736915653564, 48.949819200998654], [2.515864977021632, 48.94970281426411], [2.515884266998402, 48.94968400767564], [2.515915961829309, 48.94965266151628], [2.515934087347301, 48.94961226794774], [2.51594122351157, 48.94957902409483], [2.515940251591904, 48.94953675489036], [2.515932411354802, 48.94949895425888], [2.515881492812145, 48.94939533359577]]]}";93005;93;11;930050801;Ambourget 1;Aulnay-sous-Bois;SEINE-SAINT-DENIS;Ambourget 1;ILE-DE-FRANCE;11;Iris d'habitat;74.754616758;74.652484339;81.723954210;101.581004087;76.784670889;75.209079755;102.031060778;98.618633763;102.974239394;86.864621698;109.700386166;109.116888413;83.696745868;75.363213189;79.552329391;91.920101392;106.006468699;107.069338740
Le Blanc-Mesnil;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;109.808817967;113.260635024;116.769822864;930070103;93007;1;200054781;48.9525590699, 2.44639986085;"{""type"": ""Polygon"", ""coordinates"": [[[2.447532917436198, 48.9553731150909], [2.447893345672337, 48.9551220827864], [2.448450820992044, 48.95283602514332], [2.449288769669516, 48.95132956289428], [2.449028171478877, 48.95047361404332], [2.448923011145268, 48.95034723353315], [2.448910723366441, 48.95034717705079], [2.448824699385094, 48.950347680860844], [2.448565243052696, 48.95035098408446], [2.448277105661351, 48.95035505402659], [2.444806848869237, 48.95043345672111], [2.444255433873378, 48.951564875637565], [2.444565726095656, 48.95191612757279], [2.445061927931042, 48.952503846443925], [2.44497969892689, 48.95253224226384], [2.442882446222289, 48.95316458968629], [2.442870119249197, 48.95316812946089], [2.443310160829594, 48.9536440853096], [2.443935155831792, 48.954318735031606], [2.444848210751797, 48.95474472021728], [2.444941964273187, 48.95478831886163], [2.445034371719095, 48.954830112675374], [2.445323266535184, 48.954885405232574], [2.446511437578518, 48.95448263100832], [2.447763677191467, 48.95511698932026], [2.447532917436198, 48.9553731150909]]]}";93007;93;11;930070103;Iris1;Le Blanc-Mesnil;SEINE-SAINT-DENIS;Iris1;ILE-DE-FRANCE;11;Iris d'habitat;104.813006995;103.084338209;113.043902837;92.781672285;70.133291504;68.694184049;90.313487861;87.292954865;91.148348833;133.065866834;157.984443678;157.344299315;100.802562091;92.100655974;98.260663241;118.815073843;134.420614074;135.278982488
Les Lilas;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;118.926226603;113.338509161;117.595416724;930450106;93045;2;200054781;48.8797390906, 2.42544345419;"{""type"": ""Polygon"", ""coordinates"": [[[2.430597398996271, 48.88059223045416], [2.430502988114085, 48.88049735228222], [2.430342013326626, 48.88037967419192], [2.430239314254496, 48.880294648927425], [2.429966171821405, 48.879960598369564], [2.429934078745268, 48.879902888732445], [2.429906627382472, 48.87979483896138], [2.429812333625662, 48.878817721988945], [2.429771402225878, 48.87832199813599], [2.429504635242877, 48.87827845880973], [2.428883439755706, 48.878227832592295], [2.428392856889139, 48.87820300801217], [2.428151591693617, 48.878196459824714], [2.427430335455671, 48.878193911701246], [2.427176661221385, 48.87819989277576], [2.424787349700345, 48.87830534880416], [2.422791769771369, 48.87831552887603], [2.422542344199424, 48.87830713138362], [2.422447258375482, 48.87852071256735], [2.422273824668423, 48.87891378095145], [2.422118522219358, 48.87927006409076], [2.422033076832503, 48.87947469804626], [2.421980305855934, 48.879929502331954], [2.421931899818495, 48.88048235397964], [2.421899551658513, 48.88057123101086], [2.421709810482214, 48.88108113142371], [2.421527217747175, 48.88143818064689], [2.422872497422574, 48.88185836249427], [2.423515128149404, 48.88207010180434], [2.423678162850279, 48.88212394684913], [2.424065362913808, 48.88225261479672], [2.424892797376766, 48.882523691483954], [2.42408147828471, 48.87894587317764], [2.427107766139806, 48.87987680669975], [2.428432014686557, 48.88022577931607], [2.429066119000584, 48.88034481794418], [2.430404912579765, 48.880612898606934], [2.430597398996271, 48.88059223045416]]]}";93045;93;11;930450106;Croix de l'Epinette;Les Lilas;SEINE-SAINT-DENIS;Croix de l'Epinette;ILE-DE-FRANCE;11;Iris d'habitat;125.214875843;119.485994513;131.487479877;133.757320844;101.106618824;99.031950920;93.224926496;90.107020486;94.086700906;118.072680297;124.922713315;124.739444382;128.062357510;113.359535950;120.668970225;109.790095697;113.317482372;114.521863223
Rosny-sous-Bois;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;100.116870188;100.057732031;102.901955994;930640102;93064;2;200054781;48.8837081228, 2.48368169678;"{""type"": ""Polygon"", ""coordinates"": [[[2.48834500673001, 48.88391243864648], [2.487925507797395, 48.88344569790895], [2.486257488369665, 48.88237196038491], [2.4846137963429, 48.8820159601085], [2.48187852546033, 48.88310537039446], [2.481047279683469, 48.88346014872719], [2.480232720492961, 48.884054661949364], [2.479916040527533, 48.88394986517564], [2.479752032602055, 48.88412362034635], [2.479390801941917, 48.88451954868395], [2.479059843799582, 48.88488772868972], [2.479059418491047, 48.88533918410615], [2.481112452769573, 48.88506211621478], [2.482517409661475, 48.88481728724475], [2.483463300136897, 48.884659944253904], [2.48435442772216, 48.88452394157231], [2.487802802043014, 48.883998253450436], [2.48834500673001, 48.88391243864648]]]}";93064;93;11;930640102;Bois Perrier 1;Rosny-sous-Bois;SEINE-SAINT-DENIS;Bois Perrier 1;ILE-DE-FRANCE;11;Iris d'habitat;81.541133914;79.002078075;86.783965425;117.403971403;88.745188003;86.924171779;99.983917713;96.639957362;100.908172469;110.115532092;128.478545337;128.005730432;93.495413077;82.249781384;86.830700876;106.738327299;117.865682678;118.973211111
Rosny-sous-Bois;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;112.645195180;109.034546618;112.822067162;930640103;93064;2;200054781;48.8813359891, 2.48621560302;"{""type"": ""Polygon"", ""coordinates"": [[[2.482480131776653, 48.88115869746078], [2.48240017293684, 48.88124648517803], [2.480115877167752, 48.88373849397016], [2.479916040527533, 48.88394986517564], [2.480232720492961, 48.884054661949364], [2.481047279683469, 48.88346014872719], [2.48187852546033, 48.88310537039446], [2.4846137963429, 48.8820159601085], [2.486257488369665, 48.88237196038491], [2.487925507797395, 48.88344569790895], [2.48834500673001, 48.88391243864648], [2.488661779182842, 48.883870624699], [2.48889400982432, 48.88382844904502], [2.489060674108078, 48.883797684283444], [2.49021707912716, 48.88351393268846], [2.491403987914519, 48.883177239731], [2.491550318276829, 48.88313379466977], [2.491572995522828, 48.88304575780921], [2.491488312519972, 48.88292039295315], [2.491084233055918, 48.88254815688201], [2.490889404792563, 48.88239174645899], [2.490390168759494, 48.88199032494541], [2.489797624662504, 48.8815102627866], [2.489671867018328, 48.881402707784005], [2.489589415884902, 48.881328612097406], [2.488831180938979, 48.88064369262979], [2.487323243711047, 48.87924419668772], [2.486854583759851, 48.878789829985294], [2.486233328678794, 48.87818641826497], [2.486106267369434, 48.8780743569193], [2.486007403454822, 48.87800648329975], [2.4859301680317, 48.87795758824582], [2.485844592468005, 48.8779248451273], [2.485759554649568, 48.87797574126073], [2.484709859663059, 48.87864661874816], [2.484459935886052, 48.87896300341803], [2.484241965102487, 48.879219270598455], [2.484043436910651, 48.879439648265794], [2.482514594553735, 48.88112107497684], [2.482480131776653, 48.88115869746078]]]}";93064;93;11;930640103;Bois Perrier 2;Rosny-sous-Bois;SEINE-SAINT-DENIS;Bois Perrier 2;ILE-DE-FRANCE;11;Iris d'habitat;111.239553071;105.551421947;116.230290461;117.403971403;88.745188003;86.924171779;87.793321122;84.857075058;88.604885586;124.097386206;134.751086376;134.471382343;113.294359182;99.949343966;106.461584234;111.996031178;118.119749270;119.182550091
Pantin;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;105.895519361;110.628469538;114.478812095;930550102;93055;2;200054781;48.9071077933, 2.40874876069;"{""type"": ""Polygon"", ""coordinates"": [[[2.407810878487433, 48.913708609408175], [2.408023961399264, 48.91368807933371], [2.408532615691668, 48.91371217489401], [2.40879010870388, 48.91374582067162], [2.40981645751537, 48.91456114962463], [2.410072934682011, 48.91480522343008], [2.410437189225591, 48.91517123229421], [2.410568687078713, 48.9157887976091], [2.410553259608081, 48.91624736334586], [2.410648808790522, 48.916364742032215], [2.410689924458608, 48.91634875693477], [2.41256336912214, 48.91562323170151], [2.412742855549759, 48.91555756362708], [2.412793683019181, 48.91552723664638], [2.41285275764216, 48.915491554276834], [2.412874882087602, 48.91546558307446], [2.412898614371815, 48.91541803660384], [2.412922366901182, 48.91536869163052], [2.41304566292286, 48.914961913842276], [2.415278116236545, 48.91202852560768], [2.415289778231528, 48.91196203431024], [2.415240279263508, 48.91187456056922], [2.415016959748729, 48.911592888512615], [2.41479747260479, 48.911334616498685], [2.414569882912891, 48.91106911000529], [2.414352683509974, 48.91085041746789], [2.414219037879618, 48.91072386183445], [2.41415017903524, 48.91065967469639], [2.41343418240539, 48.90785034659907], [2.412501975731181, 48.905832234823215], [2.415881995206773, 48.90423541050752], [2.417256265986581, 48.903637770421966], [2.4174123346825, 48.90358816844949], [2.415337668428235, 48.90259781402681], [2.41376106588879, 48.90184188296603], [2.413554847374439, 48.90174194945033], [2.412884607173126, 48.90142031041725], [2.412029854771752, 48.90101052880974], [2.411630960016118, 48.90082061416728], [2.410995953110836, 48.9005216200108], [2.410705391087235, 48.90064339618763], [2.408073780653019, 48.90175005965916], [2.404640052947367, 48.903205209288366], [2.404401542672108, 48.90330564534146], [2.402663472296901, 48.904031724701156], [2.401102202677721, 48.90468222160937], [2.401052856912101, 48.90470265893947], [2.400715537298484, 48.90485295466531], [2.398859436088617, 48.905631446830775], [2.39839886441447, 48.905821586146914], [2.39852270220346, 48.9059660971365], [2.398961467996411, 48.90636489373236], [2.400749814014868, 48.907978214853806], [2.401429822893266, 48.90857830332664], [2.401449253531029, 48.90966403900078], [2.400208495928459, 48.911089793877125], [2.400159071189353, 48.91111652547164], [2.400360182606414, 48.911305486481645], [2.400403383688416, 48.911345272012476], [2.400814057095882, 48.91110811245774], [2.402944198834067, 48.90988490502732], [2.404307377231361, 48.909269373773576], [2.404820271234088, 48.909038104311165], [2.405193281257253, 48.908869988678624], [2.405826844003874, 48.908584456447386], [2.406107789209365, 48.90847343668377], [2.406770771321302, 48.908358913030106], [2.408259383075097, 48.90810277988035], [2.408451923540379, 48.90820715083028], [2.408708148468999, 48.90847011330005], [2.410055344285236, 48.90985718589085], [2.410917933050711, 48.91163530337944], [2.407934610479703, 48.91362648541702], [2.407810878487433, 48.913708609408175]]]}";93055;93;11;930550102;Courtillieres Sud;Pantin;SEINE-SAINT-DENIS;Courtillieres Sud;ILE-DE-FRANCE;11;Iris d'habitat;115.143217890;115.935675077;126.800958960;96.527124299;72.964463561;71.467261573;99.351699831;96.028883996;100.270110343;104.603928129;131.453059759;130.766791368;108.937853360;101.611937905;108.356393164;102.853185363;119.645001172;120.601231026
Montreuil;SEINE SAINT DENIS;Métropole du Grand Paris;ILE DE FRANCE;101.770483165;97.650450191;101.359835525;930480701;93048;2;200054781;48.8699125051, 2.45070836635;"{""type"": ""Polygon"", ""coordinates"": [[[2.446364324662246, 48.87287531496282], [2.446576021381972, 48.87296802553288], [2.446642382633769, 48.87300970149085], [2.446697684886759, 48.87306571556595], [2.447160736606895, 48.872854713917754], [2.448961894706391, 48.87206441400575], [2.451682160123528, 48.87085741366551], [2.452260108046348, 48.87060644842393], [2.452980485580121, 48.87029317816675], [2.454626741004318, 48.869437332064706], [2.455240045794475, 48.86906150617774], [2.457114095074173, 48.86753126273015], [2.457284351683739, 48.8674142221952], [2.457205561534146, 48.86738778423532], [2.456966605917072, 48.86729496830718], [2.456915050627499, 48.867271351715424], [2.456592154253033, 48.867123294762365], [2.456489053782713, 48.86707516193511], [2.455736661804481, 48.86667513664069], [2.455668355626679, 48.86668921535149], [2.454162902803503, 48.86738743693239], [2.4533119697534, 48.8678053406728], [2.452544610357999, 48.86818225123414], [2.451118921744328, 48.86893565806934], [2.447336065315797, 48.869822080205125], [2.44730093834346, 48.869663635529946], [2.446788081440942, 48.86968914556551], [2.445996414940113, 48.86978081318836], [2.445765738088055, 48.86980762458332], [2.445313935638595, 48.869860390971255], [2.445359077891537, 48.869973916027206], [2.445388388507965, 48.87003790442946], [2.446035165584691, 48.87229012690231], [2.446067411816558, 48.87271925659582], [2.446089099870534, 48.87273104824713], [2.446221782853059, 48.87281799782491], [2.446364324662246, 48.87287531496282]]]}";93048;93;11;930480701;Paul Signac Murs à Peches 1;Montreuil;SEINE-SAINT-DENIS;Paul Signac Murs à Peches 1;ILE-DE-FRANCE;11;Iris d'habitat;109.877224886;105.443831586;115.958507822;109.112814751;82.477936162;80.785521472;76.699342179;74.134134043;77.408353522;102.528146145;109.201483883;109.024061254;109.622421508;97.788533111;104.234179039;93.918544823;97.512367270;98.485492010
