Paris 10e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;15.861485357;18.906230597;18.518282209;751103988;75110;1;200054781;48.871441457, 2.36522495758;"{""type"": ""Polygon"", ""coordinates"": [[[2.365941513214638, 48.87098522833162], [2.365987254669729, 48.8709234162869], [2.367501175378262, 48.86896097413638], [2.367610590375758, 48.868819456595645], [2.367397294842613, 48.86875897302673], [2.367280467262283, 48.86872507992498], [2.36722204806707, 48.86870858297204], [2.367064435257617, 48.86866548062789], [2.36701323350026, 48.86872816365654], [2.366214644291654, 48.8697141105823], [2.365876794340787, 48.87014220524818], [2.365417004613017, 48.87073153334163], [2.364619169229386, 48.87176243904081], [2.364577613866538, 48.8718161787114], [2.364514005192331, 48.871889586712925], [2.364400397809885, 48.87203827354723], [2.364070653494145, 48.87247000276257], [2.363837183003282, 48.87277678512727], [2.36365075318498, 48.873027158834965], [2.363550894477857, 48.87316602512175], [2.363167550020695, 48.87363164126505], [2.363044040047265, 48.873809052693176], [2.362988276588381, 48.87390948160442], [2.362956172906226, 48.87397046561156], [2.362916889677926, 48.874061089484684], [2.362883773804858, 48.87420480698151], [2.362853780385615, 48.874316164983355], [2.362852384078873, 48.87431885555865], [2.363204941311375, 48.87414176375606], [2.363568710929424, 48.87405106676642], [2.363591160992223, 48.87399902463941], [2.363650947344552, 48.8739040128634], [2.363728489223318, 48.87380639742126], [2.365754478535943, 48.87123065607099], [2.365941513214638, 48.87098522833162]]]}";75110;75;11;751103988;Canal St-Martin 1;Paris 10e Arrondissement;PARIS;Canal St-Martin 1;ILE-DE-FRANCE;11;Iris divers;0;0;0;95.168912144;113.437383581;111.109693252;0;0;0;0;0;0;31.722970715;37.812461194;37.036564417;0;0;0
Paris 15e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;96.408052212;105.392726519;109.600721766;751155730;75115;2;200054781;48.8389397131, 2.30326456817;"{""type"": ""Polygon"", ""coordinates"": [[[2.301448188558509, 48.83798851675774], [2.300472906425463, 48.83878325731308], [2.300090893832971, 48.83912638096507], [2.300398245761134, 48.83927027942751], [2.300563683618076, 48.839328806574244], [2.301934057183513, 48.8397572669043], [2.303461189732248, 48.84018212727857], [2.304249816844202, 48.84040616275526], [2.304978756311315, 48.840610959431004], [2.305837966922756, 48.83962844132207], [2.306092633414277, 48.83933042885998], [2.306264261867779, 48.83912906617387], [2.306259231304783, 48.839097559058274], [2.305264106893078, 48.83862501057654], [2.304843837472168, 48.83846787724007], [2.304668074544007, 48.838366126178286], [2.304201081321826, 48.838035140359054], [2.30273580448159, 48.83696265166234], [2.302277228826587, 48.83732782065127], [2.30194534277434, 48.83759209824016], [2.301512917772661, 48.8379367312279], [2.301448188558509, 48.83798851675774]]]}";75115;75;11;751155730;Saint-Lambert 30;Paris 15e Arrondissement;PARIS;Saint-Lambert 30;ILE-DE-FRANCE;11;Iris d'habitat;90.813969868;102.222072567;113.757829925;114.363617332;136.316673529;133.519509202;90.447374977;101.522991332;106.006871263;96.004690615;95.036274561;95.281145139;98.663852356;113.586939554;120.345056351;94.152252069;97.198513485;98.856387180
Paris 12e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;96.998735228;104.740218231;109.653981555;751124620;75112;2;200054781;48.8463862158, 2.3849717732;"{""type"": ""Polygon"", ""coordinates"": [[[2.386774405168532, 48.84734114708202], [2.387045367735862, 48.847011572752436], [2.387132395641444, 48.846911290748686], [2.386979618249316, 48.84680888081176], [2.386537439500524, 48.84651882035373], [2.385880911723987, 48.84614851468687], [2.385261855466172, 48.84583685599319], [2.384530458041838, 48.8454616610761], [2.383506527850214, 48.84493566102595], [2.383371114568671, 48.84486391387807], [2.383410341510351, 48.845003516510474], [2.383423168947032, 48.845071034446825], [2.383524842858887, 48.84569121564967], [2.383781818978646, 48.84700649951055], [2.384330157779864, 48.847075874894294], [2.384528831111928, 48.84709938101104], [2.38499972670281, 48.84714946841528], [2.385869377004791, 48.847242971863494], [2.386774405168532, 48.84734114708202]]]}";75112;75;11;751124620;Picpus 20;Paris 12e Arrondissement;PARIS;Picpus 20;ILE-DE-FRANCE;11;Iris d'habitat;106.257870807;119.174680626;132.547534581;101.127846574;120.540185487;118.066748466;102.662964259;115.234424806;120.323886000;82.842929460;77.158668920;77.219092852;104.547862729;119.629848913;127.720605876;89.449607726;89.850587548;91.587357234
Paris 8e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;101.385591147;109.993515238;114.432525716;751083104;75108;2;200054781;48.8721065671, 2.31691496857;"{""type"": ""Polygon"", ""coordinates"": [[[2.312863474050309, 48.872145630781866], [2.314774263598918, 48.872607154813565], [2.315990914912003, 48.872877620449785], [2.317926194704599, 48.873243004015734], [2.3195628953548, 48.87340160949793], [2.319266689908277, 48.87186385042994], [2.318171075485341, 48.87120019534377], [2.317492584396859, 48.87043818241676], [2.316314038618109, 48.871111359859846], [2.316056160330446, 48.87123129790331], [2.31596323719034, 48.87124785441931], [2.315726526363486, 48.871313052806016], [2.314165149594835, 48.87175558670602], [2.312863474050309, 48.872145630781866]]]}";75108;75;11;751083104;Madeleine 4;Paris 8e Arrondissement;PARIS;Madeleine 4;ILE-DE-FRANCE;11;Iris d'activité;103.798161511;114.239457229;126.673638867;150.482957448;179.369424129;175.688834356;108.883269704;122.216429711;127.614259199;70.675498354;64.948161563;64.972391502;119.359760156;135.949446196;143.012037363;83.411422137;84.037584279;85.853014068
Paris 18e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;144.623748276;138.695660336;143.823411202;751186927;75118;2;200054781;48.898543415, 2.33883183304;"{""type"": ""Polygon"", ""coordinates"": [[[2.336296290611515, 48.89913181694764], [2.336451746597136, 48.89913537630032], [2.338324028413122, 48.899179009725586], [2.340152655455042, 48.89922327267035], [2.340799123939089, 48.899230429944716], [2.340847642339006, 48.897876324068704], [2.339171717984954, 48.897841007986585], [2.338365791558477, 48.897824867113854], [2.337428941130423, 48.89780709723701], [2.337074488288209, 48.89822062101072], [2.336387686926012, 48.89902440524906], [2.336296290611515, 48.89913181694764]]]}";75118;75;11;751186927;Grandes Carrieres 27;Paris 18e Arrondissement;PARIS;Grandes Carrieres 27;ILE-DE-FRANCE;11;Iris d'habitat;150.893462623;155.429121641;170.428607806;79.233018929;94.442461913;92.504539877;73.977366298;83.036169036;86.703557151;206.372589593;171.918543893;171.437577285;127.006648058;135.100235065;144.453918496;162.240848495;142.291085607;143.192903907
Paris 3e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;115.023595266;121.813943610;127.136049394;751031203;75103;2;200054781;48.8623055075, 2.35221441935;"{""type"": ""Polygon"", ""coordinates"": [[[2.350161791605648, 48.861980012557744], [2.35044189546068, 48.86247257654043], [2.350696611869476, 48.86292453130662], [2.350946896326032, 48.86340434100564], [2.351634598196139, 48.863238991652835], [2.352826742967999, 48.86295585490879], [2.353748030541337, 48.862749487074765], [2.354246941428445, 48.862637963199646], [2.353927383258865, 48.862026481660195], [2.353618446223404, 48.86143843928226], [2.353499932088788, 48.86121296229988], [2.35335229705705, 48.86124723919611], [2.35257035880388, 48.861430075710075], [2.352060462670426, 48.86154872797567], [2.351741950975171, 48.86162254822243], [2.351651737500054, 48.861642744497864], [2.350884892125985, 48.861816658294295], [2.350161791605648, 48.861980012557744]]]}";75103;75;11;751031203;Sainte-Avoye 3;Paris 3e Arrondissement;PARIS;Sainte-Avoye 3;ILE-DE-FRANCE;11;Iris d'habitat;136.210402777;145.023987144;159.927999149;117.241561960;139.747063783;136.879509202;95.863066459;107.601854313;112.354214233;102.308068812;96.743384639;96.863287314;129.887455838;143.265012690;152.245169167;100.159734695;100.362874530;102.026929620
Paris 15e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;100.007495945;107.480013427;112.057394995;751155817;75115;2;200054781;48.8437141218, 2.31996135744;"{""type"": ""Polygon"", ""coordinates"": [[[2.32319268255471, 48.844090715682846], [2.323146964609227, 48.84404369009615], [2.322727006324159, 48.843671674589984], [2.322066201330817, 48.84311752049124], [2.321117251972846, 48.8423260937461], [2.321000423422721, 48.84240367550079], [2.31694206041478, 48.84307668067649], [2.316656641636475, 48.84312541511874], [2.316745138891863, 48.843234743813575], [2.317335974295983, 48.84389915017595], [2.317824721147547, 48.84445234924624], [2.317906401539367, 48.844458211167236], [2.318362642918147, 48.84458042702988], [2.318827026315493, 48.844705385578735], [2.319751477434614, 48.84497325992304], [2.320120502008693, 48.84509677174832], [2.320552786282059, 48.84496702119759], [2.321284949305075, 48.84472475157178], [2.322905329060148, 48.844183522878524], [2.32319268255471, 48.844090715682846]]]}";75115;75;11;751155817;Necker 17;Paris 15e Arrondissement;PARIS;Necker 17;ILE-DE-FRANCE;11;Iris d'habitat;104.413408914;112.796432740;124.691492383;114.363617332;136.316673529;133.519509202;127.926160558;143.591193142;149.933063694;74.464189978;69.689674207;69.754406154;107.730145053;120.636513003;127.634164656;92.284846838;94.323513852;96.480625334
Paris 18e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;87.225003932;92.088485313;96.479616949;751186905;75118;2;200054781;48.887720105, 2.32673132174;"{""type"": ""Polygon"", ""coordinates"": [[[2.325595877207138, 48.887507635073696], [2.325633967116271, 48.88762026566692], [2.325768017323069, 48.88801042971476], [2.325898281224177, 48.88837718962412], [2.325945510677125, 48.888521347944106], [2.32613433800018, 48.88910517494192], [2.32628372458108, 48.88957546423561], [2.326505772066861, 48.88948947866993], [2.327002568491371, 48.88924945366645], [2.32788387330893, 48.88880384091949], [2.327631473017686, 48.88849485391559], [2.327708040061954, 48.88668403671787], [2.32638169139828, 48.885797937163254], [2.326374664003082, 48.88581408556385], [2.326157173336027, 48.88628680847707], [2.326009850344711, 48.886606140524236], [2.32593305849096, 48.88674420492711], [2.325742307424356, 48.88715232558993], [2.325607496813779, 48.88745284147778], [2.325595877207138, 48.887507635073696]]]}";75118;75;11;751186905;Grandes Carrieres 5;Paris 18e Arrondissement;PARIS;Grandes Carrieres 5;ILE-DE-FRANCE;11;Iris d'habitat;100.691175478;109.209484745;120.805981418;79.233018929;94.442461913;92.504539877;104.704798869;117.526289633;122.716973679;69.014927419;61.071595422;61.022112651;93.538456628;104.287143801;111.372167571;80.911551236;79.889826825;81.587066327
Paris 14e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;87.123204216;96.008388401;100.186029840;751145608;75114;2;200054781;48.8295514649, 2.31479698417;"{""type"": ""Polygon"", ""coordinates"": [[[2.311745323330048, 48.83068324241681], [2.312236689327029, 48.8309208061473], [2.312326034472715, 48.83096359055442], [2.313343370025509, 48.83015729925402], [2.313827927603142, 48.8303948174556], [2.314289867066489, 48.83069516024239], [2.316139261464686, 48.82980277588168], [2.316556120778127, 48.829593805347265], [2.317067587628373, 48.82933770666269], [2.317300691114628, 48.82922121920621], [2.316602688623161, 48.82874326109947], [2.316366395629336, 48.82858362024706], [2.316063927607254, 48.82838043035831], [2.315869449719388, 48.82825250579354], [2.315631834522734, 48.82809015769782], [2.314749666408348, 48.82867150039608], [2.314094204259164, 48.829103940869445], [2.312880800698256, 48.82990551532058], [2.311745323330048, 48.83068324241681]]]}";75114;75;11;751145608;Plaisance 8;Paris 14e Arrondissement;PARIS;Plaisance 8;ILE-DE-FRANCE;11;Iris d'habitat;78.540611169;89.576807886;99.891675616;103.034705591;122.813082096;120.293006135;136.301970526;152.992652090;159.749748913;63.160663419;60.545490225;60.645036379;86.705309310;100.655565956;106.692119122;87.541099122;91.361210847;93.679940557
Paris 20e Arrondissement;PARIS;Métropole du Grand Paris;ILE DE FRANCE;104.382152853;105.589167925;110.119592106;751208007;75120;2;200054781;48.8514521447, 2.40925399832;"{""type"": ""Polygon"", ""coordinates"": [[[2.409703109882349, 48.85333822891171], [2.409960152553023, 48.853385363496585], [2.41025664461206, 48.853438987406015], [2.410517796925718, 48.853484342341964], [2.410644330725383, 48.85350295261619], [2.410660653408498, 48.85350573105725], [2.410672237000531, 48.853445531761565], [2.410696888913111, 48.85331434828653], [2.410774037190633, 48.8528794434122], [2.410798841109847, 48.852734770364556], [2.410823685564353, 48.85258650009649], [2.411359133528383, 48.849341580995414], [2.411362456742575, 48.84916802244147], [2.411360533943848, 48.84909696417884], [2.41129389610473, 48.84908494473219], [2.410292165084198, 48.8490359432963], [2.40926435193847, 48.849003892378015], [2.408934985572614, 48.85052936475889], [2.40701698160548, 48.85165935171984], [2.406284300667073, 48.85149563396617], [2.406164369000394, 48.852452846626505], [2.406157401577202, 48.8524663022922], [2.406126037250999, 48.852707172314005], [2.406655131303567, 48.852798832791166], [2.408254515807415, 48.85308914887025], [2.409409293523332, 48.85328911357069], [2.409703109882349, 48.85333822891171]]]}";75120;75;11;751208007;Charonne 7;Paris 20e Arrondissement;PARIS;Charonne 7;ILE-DE-FRANCE;11;Iris d'habitat;118.220564622;123.344412657;135.549953106;78.060149295;93.044450109;91.135214724;101.338477621;113.747749869;118.771550351;105.226580478;90.026991129;89.855440676;104.833759513;113.244425141;120.745040312;103.930546192;97.933910709;99.494143901
