Cargiaca;CORSE DU SUD;CC de l'Alta Rocca;CORSE;54;104.658518648;99.776997889;101.179752475;Non;2A0660000;2A066;2;242000495;41.7322406758, 9.04079339572;"{""type"": ""Polygon"", ""coordinates"": [[[9.0559160708746, 41.72053821364133], [9.055815127640285, 41.72043322761662], [9.055642099677808, 41.72034049856567], [9.05551844058663, 41.72029537154691], [9.054570638699262, 41.719951781013016], [9.054116367185923, 41.719813083090926], [9.052105068723511, 41.71820786999819], [9.050563044636519, 41.71586041246676], [9.04915508585315, 41.71331832405872], [9.049257925557015, 41.711775682129755], [9.04914799607692, 41.71168832400479], [9.049035401514303, 41.71159841674352], [9.047293254431754, 41.71152565175441], [9.045093955183713, 41.711097207155895], [9.044346246790381, 41.710797887301744], [9.04334046486875, 41.71061968308201], [9.042160536468327, 41.71042535215172], [9.041984870243782, 41.71040031398597], [9.04196278897469, 41.710454727894295], [9.041851797687738, 41.711091192312004], [9.041759220107895, 41.71190765408914], [9.041758614014455, 41.712066224559734], [9.041773564670894, 41.71216535129815], [9.041837782433143, 41.712287770274244], [9.041986093788141, 41.71248012244371], [9.043021137921077, 41.714018701298066], [9.04445808531708, 41.71632401903155], [9.04513245335403, 41.71757968304385], [9.04444613722463, 41.71908469382449], [9.04500314027916, 41.72028585551875], [9.045775858772505, 41.721526864982266], [9.04582962193169, 41.72161745660117], [9.045855440987726, 41.721681729962114], [9.045932758792064, 41.72204931044093], [9.044752438370134, 41.72269905005815], [9.04451306159893, 41.722827204901854], [9.044439402097959, 41.72285936176562], [9.04399230609866, 41.72301386331111], [9.041655523125236, 41.72361335364237], [9.038648760614416, 41.7237170880988], [9.035751954102542, 41.72424364845674], [9.03449847724015, 41.72428493414988], [9.033414335499675, 41.72401833580421], [9.032407043020784, 41.7234446595478], [9.031818907017072, 41.722972149255995], [9.029945611964608, 41.72119423164627], [9.027978276641823, 41.72001611269993], [9.0268911674285, 41.7193983999807], [9.025519685934894, 41.71862394741699], [9.025406635370908, 41.71856466753745], [9.02511867669398, 41.718711772861454], [9.021249309125453, 41.72061686022101], [9.019857120575649, 41.72160811211363], [9.018475684343638, 41.72291759884947], [9.018608881986577, 41.723339642080944], [9.018855568962291, 41.724108291674696], [9.01922680748305, 41.72443564650883], [9.02007983920863, 41.72506601150136], [9.022020634066045, 41.726918155671626], [9.022926843689492, 41.72864665315598], [9.023268826580466, 41.72991247820254], [9.02325003551104, 41.731010546338766], [9.02340873736699, 41.73223837804875], [9.023517364243013, 41.732631203360775], [9.023693599078001, 41.73286162113467], [9.025788990087333, 41.73508771607013], [9.027683168725817, 41.73723793529324], [9.029307058350396, 41.738936562663994], [9.030101598792752, 41.74014493230242], [9.029601471722344, 41.74143019706835], [9.029528770297723, 41.741837017345695], [9.029581133021924, 41.74245556432208], [9.030085718239325, 41.74348598448224], [9.030491909621716, 41.74381221575289], [9.032628053398076, 41.74576592596487], [9.034547227971132, 41.748136889428174], [9.035161866068174, 41.74898353067779], [9.035742050141168, 41.74977539542459], [9.035832173991059, 41.749833283010915], [9.035995150797977, 41.749897801739074], [9.036450990019496, 41.75003830537518], [9.037005660616208, 41.749886680690544], [9.037807679697984, 41.74975419209024], [9.04228597984376, 41.7489773945831], [9.046148360659114, 41.748353796257774], [9.050457171927146, 41.74767375773201], [9.05052037201151, 41.74764490110509], [9.050704270441399, 41.74754965064662], [9.050731317706864, 41.74753188076405], [9.051687274366497, 41.74626170736277], [9.052685692441218, 41.744948545816875], [9.054274400565424, 41.74357438893915], [9.055888304948951, 41.74330225696083], [9.05701877580877, 41.742468988224395], [9.057475835476911, 41.74135519579651], [9.056945271057332, 41.74029304833865], [9.056105453260761, 41.73845553499005], [9.055799854373141, 41.73694219505466], [9.055774487232423, 41.736788715681165], [9.055519279487271, 41.73342176963742], [9.055154382661705, 41.7325023300924], [9.05524796442094, 41.73201951743825], [9.056697180826674, 41.73009845554259], [9.057040590746594, 41.72752671053367], [9.055679360899909, 41.72774929971348], [9.054351702191601, 41.728181886316], [9.052752654157425, 41.72924000625223], [9.052671173833348, 41.7292780236777], [9.052569556115397, 41.72930729079103], [9.052448904666646, 41.72932684323994], [9.052287334017075, 41.72933433682358], [9.053395563722166, 41.72712487232628], [9.05447001260322, 41.725970373024566], [9.05518924686519, 41.725327243500175], [9.055632303638538, 41.72500447675294], [9.056845552781581, 41.72444189226151], [9.0559160708746, 41.72053821364133]]]}";2A06600;2A066;2A;94;2A0660000;Cargiaca (commune non irisée);Cargiaca;CORSE-DU-SUD;Cargiaca;CORSE;;94;;;;;;Commune non découpée en IRIS;5;255.415235404;127.707617702;;237.980384892;;118.990192446;240.613188044;120;120.306594022;0;;0;0;;0;0;0;0;14.210526316;1.894736842;29.368421053;16.105263158;73.793312519;83.401710170;70.371603948;181.621922885;154.578674722;170.241584096;82.402698458;76.074938466;78.424101807;105.613209209;125.047428994;101.180880972;184.519968817;159.559234984;186.860344027;0;0;0;105.613209209;;105.613209209;125.047428994;;125.047428994;101.180880972;101;101.180880972;266.922667275;;133.461333637;235.634173450;;117.817086725;265.284445834;132;132.642222917;;;;255.415235404;;85.138411801;237.980384892;;79.326794964;240.613188044;80;80.204396015;372.535876484;;124.178625495;360.681602444;;120.227200815;366.465326806;122;122.155108935;Polygon;0;1;50.210526316;13.263157895;0;8.526315789;22.736842105;0.133333333;0.548387097;0.264150943;0.157894737;0.421052632;0;0;627.951111887;;598.661987336;;607.078514850;101;0.180684846;0.159868824;0.189470363;0.301938823;0.354762452;0.322122882;0.320561035;0.347224656;0.336823677;0.149502830;0.126267879;0.156051949;0.228188111;0.263884840;0.225330117;20072.666666667;18558.571428571;19246.666666667
Grossa;CORSE DU SUD;CC du Sartenais Valinco;CORSE;43;83.617298000;74.416883189;81.062172610;Non;2A1290000;2A129;2;242010130;41.6023646252, 8.86440782722;"{""type"": ""Polygon"", ""coordinates"": [[[8.886761933412423, 41.626687620329925], [8.888743562089747, 41.62374704902656], [8.89072266171302, 41.62342174995798], [8.892069262384844, 41.62316881604463], [8.892842839942213, 41.62289848347468], [8.893553777713196, 41.622445247195486], [8.896765347230142, 41.62078360529708], [8.896499445024649, 41.61959720899002], [8.896364874264105, 41.61917430470316], [8.896209332571576, 41.61886604597749], [8.895898841946801, 41.61839988538], [8.895584822953301, 41.61798255159343], [8.895393857727194, 41.61774021918595], [8.894560621188354, 41.61612279267961], [8.89395282322816, 41.61447920615954], [8.89391378445603, 41.61423194910473], [8.893908774851823, 41.61412146459969], [8.891776366681563, 41.61106134024913], [8.891344427161007, 41.61048942257023], [8.89047438832538, 41.60894609691792], [8.891081820240277, 41.60769001176641], [8.892862144313693, 41.60595297066268], [8.893022070868119, 41.60579991226138], [8.893268471822523, 41.605635696972286], [8.893549138307792, 41.60549027000881], [8.894949297230665, 41.604839845886715], [8.895154623997628, 41.60475717776533], [8.895228452343428, 41.604739525194425], [8.895460163168934, 41.604704904067496], [8.899715452509842, 41.60433984097974], [8.90110427333117, 41.605092090799275], [8.900934916467458, 41.60453697612131], [8.900394785967004, 41.60279058691338], [8.89967032751196, 41.60138504962234], [8.898204812699392, 41.599802314937826], [8.898202953516739, 41.598616434043876], [8.898407473472536, 41.5968894566636], [8.898104635357988, 41.59488661032309], [8.897230502742714, 41.59334990741021], [8.89468095309226, 41.59338141925359], [8.892183904722861, 41.593452246645626], [8.889772345852343, 41.59336963509395], [8.887178166489445, 41.59254258671253], [8.884501575438586, 41.59138060990305], [8.88383113472486, 41.59106789135725], [8.884043158859278, 41.59002763939164], [8.884318601203361, 41.58964930090146], [8.881354314810695, 41.589030172706956], [8.87885969209777, 41.58933468495165], [8.876238677235072, 41.58941748656068], [8.874901724957825, 41.58833412950502], [8.873086938625232, 41.58728319911584], [8.869527988075601, 41.586264787827936], [8.86772101537488, 41.586161167135174], [8.866036601573601, 41.58615647373428], [8.864599479765792, 41.58675904323728], [8.860276074443837, 41.587901847458006], [8.856728841892613, 41.588505234078845], [8.855374696408001, 41.588033059681244], [8.853879277452744, 41.58731683364996], [8.851117250665139, 41.58532950028028], [8.848883841086973, 41.58406544392183], [8.846463540033621, 41.58417414998522], [8.842785144378118, 41.584100701025974], [8.83877910421126, 41.584936346001854], [8.835802494408268, 41.58538774935876], [8.834496083600438, 41.584484275268224], [8.831994464436555, 41.58367060536624], [8.827015862795827, 41.58548232400718], [8.823755559903676, 41.586543418097214], [8.819316570249194, 41.587450039211824], [8.819022365504843, 41.58762932608369], [8.818568898751716, 41.58778682387738], [8.81798258856652, 41.58792286733669], [8.817290342618087, 41.58803056063636], [8.816557514600827, 41.58807926779291], [8.81527479266624, 41.58786578789163], [8.814570672311024, 41.5874986903179], [8.814188170359511, 41.58770716485992], [8.814408851828636, 41.58780479644704], [8.814964696408499, 41.58831067152059], [8.815359088404692, 41.588772361717616], [8.815760935888832, 41.58916340380306], [8.817140967386043, 41.590256621682094], [8.817837351658005, 41.59077630949953], [8.81818481981644, 41.59103484151563], [8.81853371633541, 41.59125907661253], [8.818859597285437, 41.5914139014491], [8.819086969558942, 41.59151835760901], [8.819580258662043, 41.5916801099127], [8.819746815713561, 41.59171499960205], [8.821422083259874, 41.59202822757492], [8.822733529065745, 41.59231298320927], [8.823495927441554, 41.59416074430069], [8.824223195579709, 41.59437163086528], [8.827593207880406, 41.595254381042054], [8.82878248442351, 41.59578810308076], [8.828137631696013, 41.59693323114374], [8.827052725130214, 41.5980730932646], [8.826457912490419, 41.59898854988887], [8.827684313162443, 41.59943105342704], [8.8286974449922, 41.599535102672455], [8.829238044146509, 41.599542912676135], [8.829607684989968, 41.599507984395586], [8.83002590643548, 41.59934519321248], [8.830350005701586, 41.59917682088531], [8.830850116633664, 41.59890772698778], [8.83172494509571, 41.598545782907905], [8.832511242041688, 41.59832021644672], [8.832652424858642, 41.59827995747483], [8.833760134464038, 41.59831522082546], [8.834705839706698, 41.59858098939429], [8.837981679098096, 41.60020705157297], [8.839927270284473, 41.60193042640208], [8.839959802853679, 41.60225999162866], [8.839969040788437, 41.60234142104174], [8.840143390010612, 41.602953052344745], [8.8405999011638, 41.603469748910754], [8.841427351573401, 41.60415265995179], [8.84224779065057, 41.60477652457239], [8.843763908032152, 41.605902412732405], [8.844798118330633, 41.60675254352104], [8.845647462830968, 41.60753461498474], [8.848023011967046, 41.609676088636064], [8.850249812887899, 41.61194893530513], [8.851910618154974, 41.613752195871946], [8.854088042650595, 41.61645121920191], [8.855094023561165, 41.61770672818526], [8.856268946522098, 41.619183342449055], [8.857222893823902, 41.62072134988825], [8.858136609440967, 41.622361555031794], [8.858652848189182, 41.623938379078325], [8.858646187274662, 41.62398017426048], [8.85869551811223, 41.623969318249785], [8.862294134780607, 41.623151691658016], [8.865227511142923, 41.62188345451432], [8.868106088710247, 41.62010039382239], [8.869295808309746, 41.62005643331492], [8.870702723439937, 41.620354790507434], [8.87268893415323, 41.62083483553077], [8.874131681339538, 41.62187621457033], [8.875466148904632, 41.6223103755223], [8.876760192609181, 41.622615305335344], [8.880076492572984, 41.62368055090211], [8.880654542141064, 41.624062436104865], [8.882408111700231, 41.62463064566413], [8.88421980730657, 41.62520367709891], [8.885742095173102, 41.62559387667212], [8.886761933412423, 41.626687620329925]]]}";2A12900;2A129;2A;94;2A1290000;Grossa (commune non irisée);Grossa;CORSE-DU-SUD;Grossa;CORSE;;94;;;;;;Commune non découpée en IRIS;5;178.061076906;89.030538453;;153.666346638;;76.833173319;167.597403248;83;83.798701624;0;;0;0;;0;0;0;0;13;1;22;9;42.573064915;43.165239164;40.599002278;135.488011992;110.501107474;126.998400970;119.276174868;100.274844230;113.517239800;31.110867829;33.570071259;29.805220751;173.255668395;158.990037008;175.453171862;0;0;0;31.110867829;;31.110867829;33.570071259;;33.570071259;29.805220751;29;29.805220751;292.531843263;;146.265921632;259.264881238;;129.632440619;288.970411663;144;144.485205831;;;;178.061076906;;59.353692302;153.666346638;;51.222115546;167.597403248;55;55.865801083;323.642711092;;107.880903697;292.834952497;;97.611650832;318.775632414;106;106.258544138;Polygon;0;1;34;13;0;2;17;0.076923077;0.409090909;0.382352941;0.046511628;0.395348837;0;0;501.703787999;;446.501299135;;486.373035662;81;0.180684846;0.178206071;0.189470363;0.301938823;0.370214307;0.322122882;0.320561035;0.381304947;0.336823677;0.149502830;0.138550876;0.156051949;0.228188111;0.248662649;0.225330117;20072.666666667;18197.317073171;19246.666666667
Afa;CORSE DU SUD;CA du Pays Ajaccien;CORSE;3132.000000000;89.085890757;89.558629478;87.353007584;Non;2A0010000;2A001;11;242010056;41.9840357013, 8.79833514559;"{""type"": ""Polygon"", ""coordinates"": [[[8.784979613919006, 41.95258886093572], [8.785034001512773, 41.95266335087664], [8.785054505640709, 41.952700061538216], [8.785067730952006, 41.9527732033845], [8.785049407212155, 41.95307778031911], [8.785042150341397, 41.95318807676647], [8.784925796362222, 41.953943925862966], [8.784866605589983, 41.95416426409165], [8.784756251482877, 41.954428842520294], [8.7847088213747, 41.954523323627605], [8.78461724229302, 41.95472111415778], [8.784589809974884, 41.95482260702599], [8.78452002135267, 41.955254315746835], [8.784505340450254, 41.955411861291275], [8.784556018675698, 41.95550997615212], [8.784677749343176, 41.95559428978514], [8.784825315750416, 41.955622238388074], [8.785006954787217, 41.95562850228274], [8.785260031527972, 41.95563715777713], [8.786021757654192, 41.955731445749706], [8.786550021412536, 41.95580789430843], [8.786694462186423, 41.9558531271462], [8.78689275523561, 41.95593054040438], [8.787031349831473, 41.95600221683526], [8.788188009485193, 41.95713600749714], [8.788286425553144, 41.957253124149226], [8.788329455501087, 41.95731021946579], [8.788955678197643, 41.96061432979959], [8.788424784818721, 41.96282387065432], [8.789139292002286, 41.96601917509365], [8.789346599847532, 41.968554399570216], [8.788120615952588, 41.969429637504824], [8.787943438415695, 41.96940781791085], [8.787929585463734, 41.969487850075154], [8.787885495230546, 41.969775829302236], [8.787607098359835, 41.9716011371571], [8.788047985842933, 41.972936051524265], [8.788751109247977, 41.976327001793386], [8.78947949674526, 41.97962424419907], [8.788362169441422, 41.98260555451875], [8.787646159248359, 41.98420009135364], [8.787485987226846, 41.9858076534989], [8.787537622971538, 41.986532472277695], [8.787122627566019, 41.987309214589814], [8.786354502838853, 41.987951701798465], [8.784716312043882, 41.98866580998028], [8.782914243088738, 41.989171982451644], [8.781303618290426, 41.990893360807405], [8.779987074489645, 41.99303373517127], [8.781527938727546, 41.99448898476055], [8.782677148135656, 41.99590889953978], [8.783218016467078, 41.99812963257984], [8.78278408355752, 41.998273194628275], [8.782644982589716, 41.99830783261274], [8.78251560249332, 41.99831851621327], [8.782363278400092, 41.998316942365555], [8.781828217302591, 41.998279557262904], [8.780950684930875, 41.99811226524601], [8.780440596179398, 41.99810773950901], [8.780292316819118, 41.99811044571834], [8.780187874175423, 41.998141382807255], [8.780110531129408, 41.99816543231081], [8.780024459063911, 41.99819896776049], [8.779909092817038, 41.99825392425555], [8.77928758393622, 41.998559525120235], [8.7790326511421, 41.99868742555207], [8.7789761438002, 41.99873916196014], [8.778680613798688, 41.99908683764015], [8.77863228199652, 41.999148036142955], [8.778497391692929, 41.99963106299841], [8.778397254774514, 42.00014822357617], [8.778316969058045, 42.0009165379801], [8.778348060481669, 42.00109771133125], [8.778382855136988, 42.00118138990596], [8.778645162271616, 42.00171206363682], [8.780003788994044, 42.00253411303853], [8.780881744415527, 42.00338064156567], [8.781361703233358, 42.003901206985724], [8.78166326463831, 42.004228837588094], [8.78249611451584, 42.00530394118523], [8.782939670465376, 42.00567514904152], [8.783971617852295, 42.00633035771474], [8.784935494539576, 42.00671091658551], [8.785577184840012, 42.0068613676667], [8.789924002992883, 42.007734985595164], [8.79139525050267, 42.00622108564257], [8.792144671174727, 42.00574849685949], [8.792808723935062, 42.005414811639106], [8.793604848257127, 42.00504865712955], [8.794246425011197, 42.00494051154958], [8.796830410719062, 42.004515928185086], [8.79736055411731, 42.00449044994772], [8.798105743895979, 42.00463694896579], [8.798632031152017, 42.00485401143311], [8.799031506265337, 42.0050221760333], [8.799472154933383, 42.005301590208326], [8.801291278288115, 42.00655711628432], [8.803460282972265, 42.008211414007484], [8.803939022065604, 42.008411245399635], [8.804726569302119, 42.008521142297894], [8.80639338492408, 42.00872777186286], [8.806765934672192, 42.008830724385426], [8.807307719889259, 42.00906941923102], [8.80758622028124, 42.009406362466564], [8.80768420606411, 42.009395572607275], [8.807744682045549, 42.00938414128365], [8.807794446348463, 42.00934987548761], [8.808177495284985, 42.00886216488851], [8.808193404225959, 42.008815345297315], [8.808191696586926, 42.00876138589064], [8.808188142280448, 42.00866428537774], [8.808163759410691, 42.00857643755902], [8.808122354359154, 42.00845078709765], [8.8079281538151, 42.00729210914277], [8.808026700035743, 42.00601554423382], [8.808278175125318, 42.005192728989044], [8.808336236599658, 42.005065215818405], [8.808448831910546, 42.004921191990896], [8.808565676155732, 42.004820176916], [8.808719723069634, 42.00470450443215], [8.808777449478042, 42.00466529603976], [8.808849187223464, 42.004633425395674], [8.809666512828226, 42.00399391200279], [8.810439595925212, 42.00326133075015], [8.810836835603826, 42.002551212936375], [8.81091016166741, 42.00130125991855], [8.81104049932895, 42.00028600587184], [8.811091749999632, 42.000095804179544], [8.811216850288575, 42.00000514250767], [8.811448112240274, 41.99988882280797], [8.812114031672142, 41.99981390986661], [8.81368602523928, 41.99969274961744], [8.813763700805751, 41.999696583972394], [8.813672708665628, 41.99676111365436], [8.813537733914755, 41.99460823317067], [8.814110686727135, 41.991993894019885], [8.814860855905366, 41.989407639964966], [8.815133784205383, 41.98773501267404], [8.81523833104099, 41.98711936816645], [8.815872037533763, 41.98590752206521], [8.816670783536463, 41.98458383561379], [8.816739829417424, 41.98387195061717], [8.816738894059288, 41.98333148087857], [8.816624901430904, 41.98200807671771], [8.815125599393498, 41.9789583149271], [8.81490642135401, 41.97843887176848], [8.814692818398852, 41.97811010436732], [8.813927349794115, 41.97727930431841], [8.813442613917639, 41.97684564397322], [8.811369391708388, 41.97560843972713], [8.810730037638148, 41.97523462489669], [8.810644747570576, 41.975226704811796], [8.810559103458575, 41.97521520071603], [8.810452161894794, 41.97519585955307], [8.810379610427274, 41.9751457992125], [8.81023913372867, 41.97504362222797], [8.810143426547613, 41.97496690899374], [8.810064391075596, 41.974900088911504], [8.810004251637704, 41.97484123795466], [8.809476738441324, 41.97423064657299], [8.80894448372436, 41.97360860328327], [8.80855326552562, 41.97313104631303], [8.8083972374668, 41.97293243089286], [8.808181515171613, 41.9723371204866], [8.807844081441518, 41.97098593460666], [8.807043162912567, 41.96961068802031], [8.806582129090648, 41.96889013528413], [8.805937309474194, 41.96837426722056], [8.804787678155993, 41.96745824243879], [8.804436796958907, 41.96631179228954], [8.805189745586818, 41.96525160376748], [8.806583191492809, 41.96453540356621], [8.807785926767641, 41.96386840786515], [8.80908858304666, 41.962844573333264], [8.809822683457957, 41.962187114406994], [8.806739283724784, 41.96025955043506], [8.803422599504964, 41.9583996834704], [8.803219953710796, 41.95833965432166], [8.803040645983112, 41.958283747303], [8.802893078935256, 41.9582315007896], [8.802368481042675, 41.95801530117917], [8.801468237914563, 41.957636868988835], [8.800430681042537, 41.95718760054438], [8.799197951237824, 41.95664364503445], [8.798919071565159, 41.95652023299561], [8.798747433506522, 41.95644408000523], [8.798333989040744, 41.956253287481346], [8.797920812139521, 41.95606518131259], [8.797690376430872, 41.9559679328888], [8.79719826269893, 41.955762538363], [8.796873778381674, 41.95564162519024], [8.79654684194079, 41.95553255641134], [8.794918726237446, 41.95502917677322], [8.793196625436899, 41.95451471547736], [8.789695360260358, 41.95346902555617], [8.785995360248716, 41.95264670919856], [8.785678790547472, 41.95261811410089], [8.78541328327215, 41.952605637369], [8.78513568508078, 41.952592921601834], [8.784979613919006, 41.95258886093572]]]}";2A00100;2A001;2A;94;2A0010000;Afa (commune non irisée);Afa;CORSE-DU-SUD;Afa;CORSE;;94;;;;;;Commune non découpée en IRIS;175;148.643936428;74.321968214;;152.703871924;;76.351935962;140.561544371;70;70.280772186;119.142116975;;119.142116975;115.258302160;;115.258302160;124.255282300;124;124.255282300;995.023946637;135.916588498;1275.000000000;281.201781174;75.599200341;68.959959464;72.093754890;73.044736087;83.743912460;68.467789481;84.763538132;88.687013651;80.670954573;103.263481555;96.236433691;98.929765644;78.702271452;84.466155442;79.700498615;119.142116975;115.258302160;124.255282300;103.263481555;;103.263481555;96.236433691;;96.236433691;98.929765644;98;98.929765644;163.465809583;;81.732904792;173.153169094;;86.576584547;160.371453188;80;80.185726594;;;;267.786053403;;89.262017801;267.962174084;;89.320724695;264.816826671;88;88.272275557;266.729291139;;88.909763713;269.389602785;;89.796534262;259.301218832;86;86.433739611;Polygon;23915;1;2448.055668520;665.182933410;167.450858602;483.523883722;562.473457948;0.136596299;0.220550417;0.271718875;0.154381827;0.179589227;23915;23915;534.515344542;;537.351776869;;524.118045503;87;0.180684846;0.198080596;0.189470363;0.301938823;0.263362924;0.322122882;0.320561035;0.306379552;0.336823677;0.149502830;0.160419315;0.156051949;0.228188111;0.212616788;0.225330117;20072.666666667;20749.047619048;19246.666666667
